Freq.	V(vo)	V(vo1)
2.17770977235277e+04	(-6.51081168957874e+00dB,5.33616562286199e+01°)	(-6.43569263198483e+00dB,5.28410531891031e+01°)
2.18272991184261e+04	(-6.51033872505846e+00dB,5.32449532651347e+01°)	(-6.43534380597026e+00dB,5.27248738203212e+01°)
2.18776162394916e+04	(-6.50985562465246e+00dB,5.31285364962980e+01°)	(-6.43498399118364e+00dB,5.26089771812717e+01°)
2.19280493535005e+04	(-6.50936250342468e+00dB,5.30124045751579e+01°)	(-6.43461330983028e+00dB,5.24933619257835e+01°)
2.19785987278443e+04	(-6.50885947576967e+00dB,5.28965561679701e+01°)	(-6.43423188337616e+00dB,5.23780267210152e+01°)
2.20292646305306e+04	(-6.50834665541127e+00dB,5.27809899540455e+01°)	(-6.43383983254743e+00dB,5.22629702472995e+01°)
2.20800473301850e+04	(-6.50782415540146e+00dB,5.26657046255987e+01°)	(-6.43343727732992e+00dB,5.21481911979884e+01°)
2.21309470960524e+04	(-6.50729208811919e+00dB,5.25506988875992e+01°)	(-6.43302433696887e+00dB,5.20336882793009e+01°)
2.21819641979982e+04	(-6.50675056526954e+00dB,5.24359714576232e+01°)	(-6.43260112996860e+00dB,5.19194602101716e+01°)
2.22330989065100e+04	(-6.50619969788275e+00dB,5.23215210657082e+01°)	(-6.43216777409252e+00dB,5.18055057221028e+01°)
2.22843514926990e+04	(-6.50563959631361e+00dB,5.22073464542085e+01°)	(-6.43172438636304e+00dB,5.16918235590159e+01°)
2.23357222283013e+04	(-6.50507037024079e+00dB,5.20934463776531e+01°)	(-6.43127108306170e+00dB,5.15784124771067e+01°)
2.23872113856794e+04	(-6.50449212866631e+00dB,5.19798196026041e+01°)	(-6.43080797972941e+00dB,5.14652712447016e+01°)
2.24388192378236e+04	(-6.50390497991522e+00dB,5.18664649075181e+01°)	(-6.43033519116663e+00dB,5.13523986421150e+01°)
2.24905460583538e+04	(-6.50330903163520e+00dB,5.17533810826081e+01°)	(-6.42985283143391e+00dB,5.12397934615091e+01°)
2.25423921215202e+04	(-6.50270439079648e+00dB,5.16405669297077e+01°)	(-6.42936101385229e+00dB,5.11274545067549e+01°)
2.25943577022057e+04	(-6.50209116369164e+00dB,5.15280212621367e+01°)	(-6.42885985100383e+00dB,5.10153805932953e+01°)
2.26464430759265e+04	(-6.50146945593565e+00dB,5.14157429045676e+01°)	(-6.42834945473242e+00dB,5.09035705480095e+01°)
2.26986485188341e+04	(-6.50083937246599e+00dB,5.13037306928948e+01°)	(-6.42782993614439e+00dB,5.07920232090786e+01°)
2.27509743077166e+04	(-6.50020101754276e+00dB,5.11919834741045e+01°)	(-6.42730140560940e+00dB,5.06807374258538e+01°)
2.28034207200001e+04	(-6.49955449474903e+00dB,5.10805001061464e+01°)	(-6.42676397276137e+00dB,5.05697120587250e+01°)
2.28559880337502e+04	(-6.49889990699114e+00dB,5.09692794578062e+01°)	(-6.42621774649943e+00dB,5.04589459789917e+01°)
2.29086765276736e+04	(-6.49823735649915e+00dB,5.08583204085812e+01°)	(-6.42566283498902e+00dB,5.03484380687354e+01°)
2.29614864811195e+04	(-6.49756694482738e+00dB,5.07476218485554e+01°)	(-6.42509934566303e+00dB,5.02381872206929e+01°)
2.30144181740809e+04	(-6.49688877285499e+00dB,5.06371826782775e+01°)	(-6.42452738522298e+00dB,5.01281923381317e+01°)
2.30674718871965e+04	(-6.49620294078666e+00dB,5.05270018086393e+01°)	(-6.42394705964037e+00dB,5.00184523347267e+01°)
2.31206479017518e+04	(-6.49550954815335e+00dB,5.04170781607564e+01°)	(-6.42335847415799e+00dB,4.99089661344384e+01°)
2.31739464996806e+04	(-6.49480869381315e+00dB,5.03074106658494e+01°)	(-6.42276173329132e+00dB,4.97997326713916e+01°)
2.32273679635669e+04	(-6.49410047595212e+00dB,5.01979982651273e+01°)	(-6.42215694083010e+00dB,4.96907508897576e+01°)
2.32809125766459e+04	(-6.49338499208531e+00dB,5.00888399096714e+01°)	(-6.42154419983979e+00dB,4.95820197436355e+01°)
2.33345806228058e+04	(-6.49266233905777e+00dB,4.99799345603214e+01°)	(-6.42092361266320e+00dB,4.94735381969364e+01°)
2.33883723865893e+04	(-6.49193261304565e+00dB,4.98712811875622e+01°)	(-6.42029528092221e+00dB,4.93653052232683e+01°)
2.34422881531950e+04	(-6.49119590955736e+00dB,4.97628787714121e+01°)	(-6.41965930551943e+00dB,4.92573198058225e+01°)
2.34963282084788e+04	(-6.49045232343485e+00dB,4.96547263013126e+01°)	(-6.41901578664001e+00dB,4.91495809372614e+01°)
2.35504928389558e+04	(-6.48970194885480e+00dB,4.95468227760192e+01°)	(-6.41836482375350e+00dB,4.90420876196075e+01°)
2.36047823318015e+04	(-6.48894487933005e+00dB,4.94391672034933e+01°)	(-6.41770651561566e+00dB,4.89348388641338e+01°)
2.36591969748533e+04	(-6.48818120771096e+00dB,4.93317586007959e+01°)	(-6.41704096027052e+00dB,4.88278336912555e+01°)
2.37137370566122e+04	(-6.48741102618689e+00dB,4.92245959939819e+01°)	(-6.41636825505224e+00dB,4.87210711304226e+01°)
2.37684028662444e+04	(-6.48663442628769e+00dB,4.91176784179962e+01°)	(-6.41568849658726e+00dB,4.86145502200144e+01°)
2.38231946935826e+04	(-6.48585149888529e+00dB,4.90110049165703e+01°)	(-6.41500178079626e+00dB,4.85082700072346e+01°)
2.38781128291274e+04	(-6.48506233419528e+00dB,4.89045745421209e+01°)	(-6.41430820289642e+00dB,4.84022295480081e+01°)
2.39331575640495e+04	(-6.48426702177864e+00dB,4.87983863556490e+01°)	(-6.41360785740350e+00dB,4.82964279068790e+01°)
2.39883291901905e+04	(-6.48346565054336e+00dB,4.86924394266407e+01°)	(-6.41290083813410e+00dB,4.81908641569088e+01°)
2.40436280000650e+04	(-6.48265830874628e+00dB,4.85867328329683e+01°)	(-6.41218723820785e+00dB,4.80855373795779e+01°)
2.40990542868616e+04	(-6.48184508399486e+00dB,4.84812656607939e+01°)	(-6.41146715004980e+00dB,4.79804466646856e+01°)
2.41546083444450e+04	(-6.48102606324902e+00dB,4.83760370044727e+01°)	(-6.41074066539267e+00dB,4.78755911102536e+01°)
2.42102904673574e+04	(-6.48020133282307e+00dB,4.82710459664581e+01°)	(-6.41000787527927e+00dB,4.77709698224290e+01°)
2.42661009508197e+04	(-6.47937097838761e+00dB,4.81662916572084e+01°)	(-6.40926887006486e+00dB,4.76665819153896e+01°)
2.43220400907337e+04	(-6.47853508497148e+00dB,4.80617731950930e+01°)	(-6.40852373941966e+00dB,4.75624265112495e+01°)
2.43781081836831e+04	(-6.47769373696384e+00dB,4.79574897063016e+01°)	(-6.40777257233121e+00dB,4.74585027399658e+01°)
2.44343055269353e+04	(-6.47684701811615e+00dB,4.78534403247530e+01°)	(-6.40701545710701e+00dB,4.73548097392473e+01°)
2.44906324184430e+04	(-6.47599501154431e+00dB,4.77496241920057e+01°)	(-6.40625248137694e+00dB,4.72513466544632e+01°)
2.45470891568458e+04	(-6.47513779973074e+00dB,4.76460404571692e+01°)	(-6.40548373209591e+00dB,4.71481126385534e+01°)
2.46036760414718e+04	(-6.47427546452653e+00dB,4.75426882768164e+01°)	(-6.40470929554637e+00dB,4.70451068519397e+01°)
2.46603933723389e+04	(-6.47340808715370e+00dB,4.74395668148972e+01°)	(-6.40392925734106e+00dB,4.69423284624382e+01°)
2.47172414501568e+04	(-6.47253574820731e+00dB,4.73366752426526e+01°)	(-6.40314370242550e+00dB,4.68397766451724e+01°)
2.47742205763283e+04	(-6.47165852765781e+00dB,4.72340127385304e+01°)	(-6.40235271508081e+00dB,4.67374505824877e+01°)
2.48313310529512e+04	(-6.47077650485325e+00dB,4.71315784881017e+01°)	(-6.40155637892636e+00dB,4.66353494638666e+01°)
2.48885731828194e+04	(-6.46988975852162e+00dB,4.70293716839776e+01°)	(-6.40075477692242e+00dB,4.65334724858452e+01°)
2.49459472694250e+04	(-6.46899836677319e+00dB,4.69273915257283e+01°)	(-6.39994799137301e+00dB,4.64318188519298e+01°)
2.50034536169597e+04	(-6.46810240710285e+00dB,4.68256372198018e+01°)	(-6.39913610392865e+00dB,4.63303877725165e+01°)
2.50610925303165e+04	(-6.46720195639256e+00dB,4.67241079794444e+01°)	(-6.39831919558914e+00dB,4.62291784648087e+01°)
2.51188643150912e+04	(-6.46629709091367e+00dB,4.66228030246214e+01°)	(-6.39749734670632e+00dB,4.61281901527383e+01°)
2.51767692775839e+04	(-6.46538788632942e+00dB,4.65217215819396e+01°)	(-6.39667063698702e+00dB,4.60274220668868e+01°)
2.52348077248011e+04	(-6.46447441769742e+00dB,4.64208628845696e+01°)	(-6.39583914549577e+00dB,4.59268734444066e+01°)
2.52929799644568e+04	(-6.46355675947209e+00dB,4.63202261721699e+01°)	(-6.39500295065780e+00dB,4.58265435289443e+01°)
2.53512863049744e+04	(-6.46263498550717e+00dB,4.62198106908119e+01°)	(-6.39416213026183e+00dB,4.57264315705648e+01°)
2.54097270554884e+04	(-6.46170916905828e+00dB,4.61196156929046e+01°)	(-6.39331676146302e+00dB,4.56265368256751e+01°)
2.54683025258457e+04	(-6.46077938278543e+00dB,4.60196404371219e+01°)	(-6.39246692078587e+00dB,4.55268585569507e+01°)
2.55270130266078e+04	(-6.45984569875561e+00dB,4.59198841883288e+01°)	(-6.39161268412715e+00dB,4.54273960332617e+01°)
2.55858588690518e+04	(-6.45890818844536e+00dB,4.58203462175106e+01°)	(-6.39075412675886e+00dB,4.53281485295997e+01°)
2.56448403651725e+04	(-6.45796692274339e+00dB,4.57210258017007e+01°)	(-6.38989132333120e+00dB,4.52291153270066e+01°)
2.57039578276839e+04	(-6.45702197195317e+00dB,4.56219222239113e+01°)	(-6.38902434787552e+00dB,4.51302957125031e+01°)
2.57632115700210e+04	(-6.45607340579560e+00dB,4.55230347730630e+01°)	(-6.38815327380728e+00dB,4.50316889790184e+01°)
2.58226019063412e+04	(-6.45512129341163e+00dB,4.54243627439169e+01°)	(-6.38727817392913e+00dB,4.49332944253213e+01°)
2.58821291515262e+04	(-6.45416570336493e+00dB,4.53259054370061e+01°)	(-6.38639912043381e+00dB,4.48351113559510e+01°)
2.59417936211834e+04	(-6.45320670364459e+00dB,4.52276621585691e+01°)	(-6.38551618490727e+00dB,4.47371390811497e+01°)
2.60015956316479e+04	(-6.45224436166779e+00dB,4.51296322204829e+01°)	(-6.38462943833163e+00dB,4.46393769167954e+01°)
2.60615354999842e+04	(-6.45127874428251e+00dB,4.50318149401982e+01°)	(-6.38373895108823e+00dB,4.45418241843359e+01°)
2.61216135439873e+04	(-6.45030991777026e+00dB,4.49342096406736e+01°)	(-6.38284479296069e+00dB,4.44444802107229e+01°)
2.61818300821850e+04	(-6.44933794784880e+00dB,4.48368156503124e+01°)	(-6.38194703313797e+00dB,4.43473443283479e+01°)
2.62421854338396e+04	(-6.44836289967487e+00dB,4.47396323028988e+01°)	(-6.38104574021736e+00dB,4.42504158749777e+01°)
2.63026799189490e+04	(-6.44738483784696e+00dB,4.46426589375354e+01°)	(-6.38014098220766e+00dB,4.41536941936916e+01°)
2.63633138582489e+04	(-6.44640382640805e+00dB,4.45458948985813e+01°)	(-6.37923282653215e+00dB,4.40571786328185e+01°)
2.64240875732146e+04	(-6.44541992884840e+00dB,4.44493395355910e+01°)	(-6.37832134003172e+00dB,4.39608685458757e+01°)
2.64850013860621e+04	(-6.44443320810831e+00dB,4.43529922032539e+01°)	(-6.37740658896796e+00dB,4.38647632915075e+01°)
2.65460556197505e+04	(-6.44344372658092e+00dB,4.42568522613343e+01°)	(-6.37648863902619e+00dB,4.37688622334249e+01°)
2.66072505979832e+04	(-6.44245154611499e+00dB,4.41609190746128e+01°)	(-6.37556755531863e+00dB,4.36731647403463e+01°)
2.66685866452099e+04	(-6.44145672801772e+00dB,4.40651920128275e+01°)	(-6.37464340238744e+00dB,4.35776701859382e+01°)
2.67300640866282e+04	(-6.44045933305754e+00dB,4.39696704506163e+01°)	(-6.37371624420786e+00dB,4.34823779487571e+01°)
2.67916832481854e+04	(-6.43945942146691e+00dB,4.38743537674602e+01°)	(-6.37278614419124e+00dB,4.33872874121923e+01°)
2.68534444565801e+04	(-6.43845705294520e+00dB,4.37792413476263e+01°)	(-6.37185316518825e+00dB,4.32923979644083e+01°)
2.69153480392642e+04	(-6.43745228666142e+00dB,4.36843325801127e+01°)	(-6.37091736949190e+00dB,4.31977089982894e+01°)
2.69773943244442e+04	(-6.43644518125716e+00dB,4.35896268585928e+01°)	(-6.36997881884068e+00dB,4.31032199113833e+01°)
2.70395836410834e+04	(-6.43543579484931e+00dB,4.34951235813613e+01°)	(-6.36903757442167e+00dB,4.30089301058470e+01°)
2.71019163189034e+04	(-6.43442418503299e+00dB,4.34008221512801e+01°)	(-6.36809369687364e+00dB,4.29148389883920e+01°)
2.71643926883858e+04	(-6.43341040888435e+00dB,4.33067219757249e+01°)	(-6.36714724629017e+00dB,4.28209459702308e+01°)
2.72270130807741e+04	(-6.43239452296339e+00dB,4.32128224665331e+01°)	(-6.36619828222277e+00dB,4.27272504670237e+01°)
2.72897778280754e+04	(-6.43137658331686e+00dB,4.31191230399514e+01°)	(-6.36524686368397e+00dB,4.26337518988269e+01°)
2.73526872630621e+04	(-6.43035664548107e+00dB,4.30256231165846e+01°)	(-6.36429304915042e+00dB,4.25404496900403e+01°)
2.74157417192737e+04	(-6.42933476448476e+00dB,4.29323221213445e+01°)	(-6.36333689656601e+00dB,4.24473432693563e+01°)
2.74789415310189e+04	(-6.42831099485192e+00dB,4.28392194834001e+01°)	(-6.36237846334501e+00dB,4.23544320697092e+01°)
2.75422870333766e+04	(-6.42728539060469e+00dB,4.27463146361276e+01°)	(-6.36141780637511e+00dB,4.22617155282258e+01°)
2.76057785621983e+04	(-6.42625800526619e+00dB,4.26536070170616e+01°)	(-6.36045498202059e+00dB,4.21691930861749e+01°)
2.76694164541100e+04	(-6.42522889186334e+00dB,4.25610960678465e+01°)	(-6.35949004612533e+00dB,4.20768641889197e+01°)
2.77332010465133e+04	(-6.42419810292979e+00dB,4.24687812341883e+01°)	(-6.35852305401603e+00dB,4.19847282858683e+01°)
2.77971326775877e+04	(-6.42316569050871e+00dB,4.23766619658078e+01°)	(-6.35755406050518e+00dB,4.18927848304271e+01°)
2.78612116862925e+04	(-6.42213170615565e+00dB,4.22847377163933e+01°)	(-6.35658311989424e+00dB,4.18010332799529e+01°)
2.79254384123682e+04	(-6.42109620094142e+00dB,4.21930079435543e+01°)	(-6.35561028597668e+00dB,4.17094730957065e+01°)
2.79898131963384e+04	(-6.42005922545492e+00dB,4.21014721087761e+01°)	(-6.35463561204109e+00dB,4.16181037428069e+01°)
2.80543363795119e+04	(-6.41902082980600e+00dB,4.20101296773743e+01°)	(-6.35365915087424e+00dB,4.15269246901854e+01°)
2.81190083039842e+04	(-6.41798106362829e+00dB,4.19189801184502e+01°)	(-6.35268095476417e+00dB,4.14359354105411e+01°)
2.81838293126393e+04	(-6.41693997608207e+00dB,4.18280229048465e+01°)	(-6.35170107550321e+00dB,4.13451353802960e+01°)
2.82487997491518e+04	(-6.41589761585709e+00dB,4.17372575131039e+01°)	(-6.35071956439114e+00dB,4.12545240795511e+01°)
2.83139199579885e+04	(-6.41485403117540e+00dB,4.16466834234175e+01°)	(-6.34973647223816e+00dB,4.11641009920434e+01°)
2.83791902844103e+04	(-6.41380926979423e+00dB,4.15563001195946e+01°)	(-6.34875184936800e+00dB,4.10738656051025e+01°)
2.84446110744739e+04	(-6.41276337900880e+00dB,4.14661070890124e+01°)	(-6.34776574562095e+00dB,4.09838174096083e+01°)
2.85101826750338e+04	(-6.41171640565512e+00dB,4.13761038225762e+01°)	(-6.34677821035689e+00dB,4.08939558999496e+01°)
2.85759054337441e+04	(-6.41066839611287e+00dB,4.12862898146780e+01°)	(-6.34578929245831e+00dB,4.08042805739818e+01°)
2.86417796990605e+04	(-6.40961939630817e+00dB,4.11966645631565e+01°)	(-6.34479904033344e+00dB,4.07147909329868e+01°)
2.87078058202416e+04	(-6.40856945171646e+00dB,4.11072275692563e+01°)	(-6.34380750191913e+00dB,4.06254864816320e+01°)
2.87739841473513e+04	(-6.40751860736523e+00dB,4.10179783375881e+01°)	(-6.34281472468397e+00dB,4.05363667279304e+01°)
2.88403150312607e+04	(-6.40646690783691e+00dB,4.09289163760897e+01°)	(-6.34182075563128e+00dB,4.04474311832013e+01°)
2.89067988236494e+04	(-6.40541439727163e+00dB,4.08400411959871e+01°)	(-6.34082564130206e+00dB,4.03586793620314e+01°)
2.89734358770078e+04	(-6.40436111937002e+00dB,4.07513523117558e+01°)	(-6.33982942777808e+00dB,4.02701107822355e+01°)
2.90402265446391e+04	(-6.40330711739602e+00dB,4.06628492410833e+01°)	(-6.33883216068476e+00dB,4.01817249648192e+01°)
2.91071711806606e+04	(-6.40225243417966e+00dB,4.05745315048312e+01°)	(-6.33783388519425e+00dB,4.00935214339406e+01°)
2.91742701400062e+04	(-6.40119711211980e+00dB,4.04863986269984e+01°)	(-6.33683464602832e+00dB,4.00054997168736e+01°)
2.92415237784279e+04	(-6.40014119318701e+00dB,4.03984501346844e+01°)	(-6.33583448746137e+00dB,3.99176593439704e+01°)
2.93089324524977e+04	(-6.39908471892623e+00dB,4.03106855580531e+01°)	(-6.33483345332341e+00dB,3.98299998486259e+01°)
2.93764965196098e+04	(-6.39802773045959e+00dB,4.02231044302969e+01°)	(-6.33383158700293e+00dB,3.97425207672412e+01°)
2.94442163379821e+04	(-6.39697026848916e+00dB,4.01357062876015e+01°)	(-6.33282893144991e+00dB,3.96552216391885e+01°)
2.95120922666583e+04	(-6.39591237329969e+00dB,4.00484906691109e+01°)	(-6.33182552917872e+00dB,3.95681020067754e+01°)
2.95801246655099e+04	(-6.39485408476137e+00dB,3.99614571168927e+01°)	(-6.33082142227103e+00dB,3.94811614152110e+01°)
2.96483138952379e+04	(-6.39379544233253e+00dB,3.98746051759045e+01°)	(-6.32981665237875e+00dB,3.93943994125709e+01°)
2.97166603173747e+04	(-6.39273648506243e+00dB,3.97879343939593e+01°)	(-6.32881126072692e+00dB,3.93078155497641e+01°)
2.97851642942863e+04	(-6.39167725159391e+00dB,3.97014443216930e+01°)	(-6.32780528811663e+00dB,3.92214093804986e+01°)
2.98538261891740e+04	(-6.39061778016617e+00dB,3.96151345125311e+01°)	(-6.32679877492785e+00dB,3.91351804612491e+01°)
2.99226463660763e+04	(-6.38955810861744e+00dB,3.95290045226559e+01°)	(-6.32579176112233e+00dB,3.90491283512241e+01°)
2.99916251898709e+04	(-6.38849827438767e+00dB,3.94430539109748e+01°)	(-6.32478428624653e+00dB,3.89632526123333e+01°)
3.00607630262767e+04	(-6.38743831452125e+00dB,3.93572822390882e+01°)	(-6.32377638943436e+00dB,3.88775528091563e+01°)
3.01300602418556e+04	(-6.38637826566969e+00dB,3.92716890712582e+01°)	(-6.32276810941012e+00dB,3.87920285089104e+01°)
3.01995172040145e+04	(-6.38531816409428e+00dB,3.91862739743775e+01°)	(-6.32175948449128e+00dB,3.87066792814198e+01°)
3.02691342810074e+04	(-6.38425804566875e+00dB,3.91010365179386e+01°)	(-6.32075055259135e+00dB,3.86215046990850e+01°)
3.03389118419370e+04	(-6.38319794588195e+00dB,3.90159762740038e+01°)	(-6.31974135122267e+00dB,3.85365043368518e+01°)
3.04088502567571e+04	(-6.38213789984050e+00dB,3.89310928171749e+01°)	(-6.31873191749921e+00dB,3.84516777721818e+01°)
3.04789498962741e+04	(-6.38107794227139e+00dB,3.88463857245637e+01°)	(-6.31772228813939e+00dB,3.83670245850226e+01°)
3.05492111321494e+04	(-6.38001810752469e+00dB,3.87618545757629e+01°)	(-6.31671249946885e+00dB,3.82825443577781e+01°)
3.06196343369010e+04	(-6.37895842957609e+00dB,3.86774989528168e+01°)	(-6.31570258742323e+00dB,3.81982366752797e+01°)
3.06902198839058e+04	(-6.37789894202955e+00dB,3.85933184401933e+01°)	(-6.31469258755093e+00dB,3.81141011247579e+01°)
3.07609681474013e+04	(-6.37683967811994e+00dB,3.85093126247550e+01°)	(-6.31368253501587e+00dB,3.80301372958136e+01°)
3.08318795024877e+04	(-6.37578067071557e+00dB,3.84254810957319e+01°)	(-6.31267246460022e+00dB,3.79463447803905e+01°)
3.09029543251301e+04	(-6.37472195232082e+00dB,3.83418234446934e+01°)	(-6.31166241070712e+00dB,3.78627231727469e+01°)
3.09741929921600e+04	(-6.37366355507870e+00dB,3.82583392655213e+01°)	(-6.31065240736349e+00dB,3.77792720694291e+01°)
3.10455958812777e+04	(-6.37260551077345e+00dB,3.81750281543828e+01°)	(-6.30964248822259e+00dB,3.76959910692440e+01°)
3.11171633710543e+04	(-6.37154785083303e+00dB,3.80918897097038e+01°)	(-6.30863268656686e+00dB,3.76128797732322e+01°)
3.11888958409335e+04	(-6.37049060633176e+00dB,3.80089235321430e+01°)	(-6.30762303531052e+00dB,3.75299377846424e+01°)
3.12607936712337e+04	(-6.36943380799276e+00dB,3.79261292245654e+01°)	(-6.30661356700227e+00dB,3.74471647089046e+01°)
3.13328572431500e+04	(-6.36837748619059e+00dB,3.78435063920170e+01°)	(-6.30560431382798e+00dB,3.73645601536050e+01°)
3.14050869387563e+04	(-6.36732167095365e+00dB,3.77610546416994e+01°)	(-6.30459530761331e+00dB,3.72821237284599e+01°)
3.14774831410072e+04	(-6.36626639196678e+00dB,3.76787735829445e+01°)	(-6.30358657982637e+00dB,3.71998550452917e+01°)
3.15500462337403e+04	(-6.36521167857373e+00dB,3.75966628271902e+01°)	(-6.30257816158034e+00dB,3.71177537180027e+01°)
3.16227766016778e+04	(-6.36415755977963e+00dB,3.75147219879556e+01°)	(-6.30157008363611e+00dB,3.70358193625519e+01°)
3.16956746304289e+04	(-6.36310406425352e+00dB,3.74329506808168e+01°)	(-6.30056237640486e+00dB,3.69540515969298e+01°)
3.17687407064917e+04	(-6.36205122033074e+00dB,3.73513485233834e+01°)	(-6.29955506995070e+00dB,3.68724500411353e+01°)
3.18419752172552e+04	(-6.36099905601547e+00dB,3.72699151352746e+01°)	(-6.29854819399319e+00dB,3.67910143171514e+01°)
3.19153785510016e+04	(-6.35994759898313e+00dB,3.71886501380957e+01°)	(-6.29754177790999e+00dB,3.67097440489224e+01°)
3.19889510969079e+04	(-6.35889687658282e+00dB,3.71075531554159e+01°)	(-6.29653585073933e+00dB,3.66286388623304e+01°)
3.20626932450486e+04	(-6.35784691583979e+00dB,3.70266238127444e+01°)	(-6.29553044118267e+00dB,3.65476983851729e+01°)
3.21366053863971e+04	(-6.35679774345779e+00dB,3.69458617375090e+01°)	(-6.29452557760714e+00dB,3.64669222471399e+01°)
3.22106879128283e+04	(-6.35574938582153e+00dB,3.68652665590332e+01°)	(-6.29352128804814e+00dB,3.63863100797922e+01°)
3.22849412171202e+04	(-6.35470186899905e+00dB,3.67848379085145e+01°)	(-6.29251760021177e+00dB,3.63058615165390e+01°)
3.23593656929567e+04	(-6.35365521874413e+00dB,3.67045754190028e+01°)	(-6.29151454147744e+00dB,3.62255761926163e+01°)
3.24339617349288e+04	(-6.35260946049862e+00dB,3.66244787253789e+01°)	(-6.29051213890025e+00dB,3.61454537450656e+01°)
3.25087297385373e+04	(-6.35156461939485e+00dB,3.65445474643335e+01°)	(-6.28951041921357e+00dB,3.60654938127127e+01°)
3.25836701001947e+04	(-6.35052072025796e+00dB,3.64647812743458e+01°)	(-6.28850940883143e+00dB,3.59856960361467e+01°)
3.26587832172274e+04	(-6.34947778760825e+00dB,3.63851797956636e+01°)	(-6.28750913385102e+00dB,3.59060600576994e+01°)
3.27340694878776e+04	(-6.34843584566350e+00dB,3.63057426702824e+01°)	(-6.28650962005511e+00dB,3.58265855214249e+01°)
3.28095293113057e+04	(-6.34739491834130e+00dB,3.62264695419255e+01°)	(-6.28551089291446e+00dB,3.57472720730795e+01°)
3.28851630875921e+04	(-6.34635502926137e+00dB,3.61473600560240e+01°)	(-6.28451297759033e+00dB,3.56681193601017e+01°)
3.29609712177395e+04	(-6.34531620174783e+00dB,3.60684138596970e+01°)	(-6.28351589893677e+00dB,3.55891270315925e+01°)
3.30369541036752e+04	(-6.34427845883151e+00dB,3.59896306017326e+01°)	(-6.28251968150309e+00dB,3.55102947382964e+01°)
3.31131121482528e+04	(-6.34324182325224e+00dB,3.59110099325681e+01°)	(-6.28152434953621e+00dB,3.54316221325813e+01°)
3.31894457552547e+04	(-6.34220631746107e+00dB,3.58325515042719e+01°)	(-6.28052992698304e+00dB,3.53531088684206e+01°)
3.32659553293941e+04	(-6.34117196362256e+00dB,3.57542549705239e+01°)	(-6.27953643749285e+00dB,3.52747546013739e+01°)
3.33426412763172e+04	(-6.34013878361703e+00dB,3.56761199865976e+01°)	(-6.27854390441961e+00dB,3.51965589885684e+01°)
3.34195040026051e+04	(-6.33910679904277e+00dB,3.55981462093416e+01°)	(-6.27755235082429e+00dB,3.51185216886813e+01°)
3.34965439157764e+04	(-6.33807603121826e+00dB,3.55203332971616e+01°)	(-6.27656179947724e+00dB,3.50406423619210e+01°)
3.35737614242891e+04	(-6.33704650118441e+00dB,3.54426809100028e+01°)	(-6.27557227286043e+00dB,3.49629206700096e+01°)
3.36511569375427e+04	(-6.33601822970671e+00dB,3.53651887093320e+01°)	(-6.27458379316987e+00dB,3.48853562761656e+01°)
3.37287308658805e+04	(-6.33499123727749e+00dB,3.52878563581203e+01°)	(-6.27359638231771e+00dB,3.48079488450861e+01°)
3.38064836205917e+04	(-6.33396554411802e+00dB,3.52106835208259e+01°)	(-6.27261006193471e+00dB,3.47306980429298e+01°)
3.38844156139138e+04	(-6.33294117018074e+00dB,3.51336698633775e+01°)	(-6.27162485337234e+00dB,3.46536035373001e+01°)
3.39625272590344e+04	(-6.33191813515135e+00dB,3.50568150531571e+01°)	(-6.27064077770513e+00dB,3.45766649972285e+01°)
3.40408189700936e+04	(-6.33089645845102e+00dB,3.49801187589837e+01°)	(-6.26965785573287e+00dB,3.44998820931575e+01°)
3.41192911621864e+04	(-6.32987615923848e+00dB,3.49035806510967e+01°)	(-6.26867610798285e+00dB,3.44232544969250e+01°)
3.41979442513644e+04	(-6.32885725641215e+00dB,3.48272004011404e+01°)	(-6.26769555471204e+00dB,3.43467818817479e+01°)
3.42767786546385e+04	(-6.32783976861226e+00dB,3.47509776821473e+01°)	(-6.26671621590932e+00dB,3.42704639222060e+01°)
3.43557947899809e+04	(-6.32682371422295e+00dB,3.46749121685228e+01°)	(-6.26573811129768e+00dB,3.41943002942264e+01°)
3.44349930763273e+04	(-6.32580911137433e+00dB,3.45990035360298e+01°)	(-6.26476126033633e+00dB,3.41182906750682e+01°)
3.45143739335791e+04	(-6.32479597794458e+00dB,3.45232514617728e+01°)	(-6.26378568222298e+00dB,3.40424347433068e+01°)
3.45939377826056e+04	(-6.32378433156202e+00dB,3.44476556241834e+01°)	(-6.26281139589586e+00dB,3.39667321788191e+01°)
3.46736850452466e+04	(-6.32277418960716e+00dB,3.43722157030048e+01°)	(-6.26183842003598e+00dB,3.38911826627683e+01°)
3.47536161443140e+04	(-6.32176556921471e+00dB,3.42969313792773e+01°)	(-6.26086677306914e+00dB,3.38157858775892e+01°)
3.48337315035945e+04	(-6.32075848727567e+00dB,3.42218023353238e+01°)	(-6.25989647316815e+00dB,3.37405415069740e+01°)
3.49140315478520e+04	(-6.31975296043931e+00dB,3.41468282547352e+01°)	(-6.25892753825490e+00dB,3.36654492358571e+01°)
3.49945167028291e+04	(-6.31874900511518e+00dB,3.40720088223559e+01°)	(-6.25795998600241e+00dB,3.35905087504018e+01°)
3.50751873952501e+04	(-6.31774663747513e+00dB,3.39973437242705e+01°)	(-6.25699383383696e+00dB,3.35157197379855e+01°)
